id,fa,year,title,global_cites,in_corpus_cites,pagerank,venue
https://openalex.org/W4406067674,Niinimäki,2025,Technological Competence in Formal Education Collaborative Maker Projects: An Epistemic Ne,1,0,0.00018,Journal of Computer Assisted Learning
https://openalex.org/W2214033017,Chang,2008,A Study on the Knowledge Sharing Behavior on Blogs and Forums,11,0,0.00018,
https://openalex.org/W1984357433,Janssen,2010,Task-related and social regulation during online collaborative learning,183,21,0.00094,Metacognition and Learning
https://openalex.org/W2117707030,Reznitskaya,2009,Collaborative reasoning: a dialogic approach to group discussions,274,0,0.00018,Cambridge Journal of Education
https://openalex.org/W3187555077,Stahl,2012,Ethnomethodologically informed,21,6,0.00034,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W185138672,Mak,2010,Blogs and Forums as Communication and Learning Tools in a MOOC,166,0,0.00018,Proceedings of the International Conference on Networked Learning
https://openalex.org/W2023974948,Weinberger,2009,Learning to argue online: Scripted groups surpass individuals (unscripted groups do not),232,26,0.00086,Computers in Human Behavior
https://openalex.org/W1968955712,Gallardo-Virgen,2011,"Sharing, Talking, and Learning in the Elementary School Science Classroom: Benefits of Inn",14,0,0.00018,Computers in the Schools
https://openalex.org/W2264050319,Lewandowski,2016,Designing the Business Models for Circular Economy—Towards the Conceptual Framework,1545,0,0.00018,Sustainability
https://openalex.org/W2138120754,Robinson,2012,The interrelationship of emotion and cognition when students undertake collaborative group,68,1,0.00025,Computers & Education
https://openalex.org/W2267472237,Leng,2008,Characterizing patterns of interaction in knowledge building discourse,3,0,0.00018,
https://openalex.org/W2525327990,Lin,2016,Scaffolding wiki‐supported collaborative learning for small‐group projects and whole‐class,32,6,0.00028,Journal of Computer Assisted Learning
https://openalex.org/W2132369132,Nivala,2012,Interactive visual tools as triggers of collaborative reasoning in entry-level pathology,13,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2768968338,Stein,2010,Knowledge Building Online,4,0,0.00018,IGI Global eBooks
https://openalex.org/W3156966849,Ramirez,2021,Facilitating Computer-Supported Collaborative Learning with Question-Asking Scripting Acti,13,0,0.00018,International Journal of Innovation in Science and Mathematics Education
https://openalex.org/W4367333377,Knowles,2023,Multiclass Rotations in Epistemic Network Analysis,3,1,0.00019,Communications in computer and information science
https://openalex.org/W2169028222,Khandaker,2011,Lessons Learned from Comprehensive\nDeployments of Multiagent CSCL\nApplications I-MINDS a,15,0,0.00018,Insecta mundi
https://openalex.org/W2168501886,Lipponen,1997,Developing culture of inquiry in computer-supported collaborative learning,21,7,0.00102,
https://openalex.org/W2133264780,Suthers,2010,"A framework for conceptualizing, representing, and analyzing distributed interaction",179,29,0.00093,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2050066700,Wise,2011,Analyzing temporal patterns of knowledge construction in a role-based online discussion,140,13,0.00043,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2005271787,Hurme,2005,Students’ Activity in Computer-Supported Collaborative Problem Solving in Mathematics,73,14,0.00239,International Journal of Computers for Mathematical Learning
https://openalex.org/W2115368778,Khandaker,2009,ClassroomWiki: A Collaborative Wiki for Instructional Use with Multiagent Group Formation,34,3,0.0003,IEEE Transactions on Learning Technologies
https://openalex.org/W1488923686,Moskaliuk,2009,Wiki‐supported learning and knowledge building: effects of incongruity between knowledge a,94,9,0.00035,Journal of Computer Assisted Learning
https://openalex.org/W2795741234,Namdar,2017,Preservice Science Teachers' Collaborative Knowledge Building through Argumentation on Hea,6,0,0.00018,The turkish online journal of educational technology
https://openalex.org/W3167973554,Järvelä,2021,Forms of collaboration matters: CSCL across the contexts,8,2,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2131910319,Fischer,2013,Toward a Script Theory of Guidance in Computer-Supported Collaborative Learning,498,72,0.0018,Educational Psychologist
https://openalex.org/W1824357302,Zheng,2015,The effects of sentiments and co-regulation on group performance in computer supported col,76,8,0.00043,The Internet and Higher Education
https://openalex.org/W7143464294,Mo,2026,"Older Adults’ Social Lives in In-Between Space in High-Rise, High-Density Housing Estates:",1,0,0.00018,Housing Theory and Society
https://openalex.org/W4235640180,Orvis,2006,Computer-Supported Collaborative Learning,60,2,0.00024,IGI Global eBooks
https://openalex.org/W2100681853,Santoro,2003,Learning through collaborative projects: the architecture of an environment,16,0,0.00018,International Journal of Computer Applications in Technology
https://openalex.org/W2389190838,Dillenbourg,2016,The symmetry of partner modelling,39,8,0.00033,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W178339303,Bernard,2014,Enhancing the Metacognitive Skill of Novice Programmers Through Collaborative Learning,36,1,0.0002,Intelligent systems reference library
https://openalex.org/W2036815609,Davis,2015,“Whoa! We’re going deep in the trees!”: Patterns of collaboration around an interactive in,40,6,0.00033,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4407631626,Chu,2025,Enhancing the flipped classroom model with generative AI and Metaverse technologies: insig,15,0,0.00018,Educational Technology Research and Development
https://openalex.org/W2167308260,Bossche,2006,Social and Cognitive Factors Driving Teamwork in Collaborative Learning Environments,785,18,0.00077,Small Group Research
https://openalex.org/W3038310633,Järvelä,2020,Advocating for group interaction in the age of COVID-19,21,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2043989731,Muwanga-Zake,2009,Building bridges across knowledge systems: Ubuntu and participative research paradigms in ,90,0,0.00018,Discourse Studies in the Cultural Politics of Education
https://openalex.org/W2140272839,Stahl,2013,Reigniting CSCL flash themes,13,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2070951420,Gressick,2010,Distributed leadership in online groups,47,3,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2058745229,Oshima,2012,Knowledge Building Discourse Explorer: a social network analysis application for knowledge,182,64,0.00169,Educational Technology Research and Development
https://openalex.org/W142281812,Bunderson,2002,Validity-centered design for the domain of engaged collaborative discourse in computer con,18,2,0.00021,
https://openalex.org/W1572532238,Hoadley,2002,Finding the Ties That Bind: Tools in Support of a Knowledge-Building Community,64,2,0.00072,Cambridge University Press eBooks
https://openalex.org/W2278849571,Vuopala,2015,Interaction forms in successful collaborative learning in virtual learning environments,167,4,0.00024,Active Learning in Higher Education
https://openalex.org/W2083335094,Dyer,2000,Creating and managing a high-performance knowledge-sharing network: the Toyota case,3549,2,0.00033,Strategic Management Journal
https://openalex.org/W2059902730,Lin,2015,Factors influencing physicians’ knowledge sharing on web medical forums,46,0,0.00018,Health Informatics Journal
https://openalex.org/W2318568688,Keesstra,2016,The significance of soils and soil science towards realization of the United Nations Susta,1487,0,0.00018,SOIL
https://openalex.org/W2254464038,Chhabra,2015,Skillset Distribution for Accelerated Knowledge Building in Crowdsourced Environments.,3,1,0.00025,arXiv (Cornell University)
https://openalex.org/W4415949782,Ding,2025,"Understanding collaborative programming dynamics: The role of prior knowledge, engagement ",1,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2522151305,Israel,2016,Assessing collaborative computing: development of the Collaborative-Computing Observation ,22,0,0.00018,Computer Science Education
https://openalex.org/W7162645720,Andrews‐Todd,2026,Examining the impact of human facilitation on collaborative problem solving in mathematics,0,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2077171606,Chung,2003,Design of Support Tools for Knowledge Building in a Virtual University Course,9,0,0.00018,Interactive Learning Environments
https://openalex.org/W4390880070,Kim,2024,Applying IB Knowledge to IB Researchers: The Academic Capability Building and Knowledge Cr,4,0,0.00018,AIB Insights
https://openalex.org/W1165956674,Bruce,1995,Computers and the collaborative experience of learning,347,11,0.00088,Computers & Education
https://openalex.org/W1988744339,Stahl,2014,Dialogic foundations of CSCL,33,8,0.00032,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4391221004,Fathali,2024,Social and cognitive presence in a community of inquiry: An epistemic network analysis of ,10,1,0.00019,System
https://openalex.org/W2034340330,Stadtler,2007,Dealing with multiple documents on the WWW: The role of metacognition in the formation of ,151,1,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2129617055,Hage,2000,A Strategy for the Analysis of Idea Innovation Networks and Institutions,199,0,0.00018,Organization Studies
https://openalex.org/W1963761486,Falcão,2010,Interfering and resolving: How tabletop interaction facilitates co-construction of argumen,57,6,0.00037,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2538946438,Mhouti,2016,Enhancing collaborative learning in Web 2.0-based e-learning systems: A design framework f,45,0,0.00018,Education and Information Technologies
https://openalex.org/W33515279,Nason,2004,Online Collaborative Learning in Mathematics,28,1,0.00019,IGI Global eBooks
https://openalex.org/W2793526365,Opdyke,2018,Household construction knowledge acquisition in post-disaster shelter training,28,0,0.00018,International Journal of Disaster Risk Reduction
https://openalex.org/W4385705614,Lui,2023,Facilitated model-based reasoning in immersive virtual reality: Meaning-making and embodie,11,3,0.00023,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2159289319,Schwarz,2010,Perspective taking and synchronous argumentation for learning the day/night cycle,34,9,0.00043,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2811381624,Sharma,2018,Computer Supported Collaborative Learning as an Intervention for Maritime Education and Tr,14,0,0.00018,Advances in intelligent systems and computing
https://openalex.org/W2591817157,Alterman,2017,A more reflective form of joint problem solving,29,4,0.00024,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4230161226,Boyer,2008,A development environment for distributed synchronous collaborative programming,16,1,0.0002,ACM SIGCSE Bulletin
https://openalex.org/W4294724494,Hachem,2022,A Practical Classification System for Acute Cervical Spinal Cord Injury Based on a Three-P,12,0,0.00018,Global Spine Journal
https://openalex.org/W1994641947,Osman,2007,"Interaction, facilitation, and deep learning in cross-cultural chat: A case study",125,2,0.0002,The Internet and Higher Education
https://openalex.org/W2071471594,MacLean,2011,How does cognition evolve? Phylogenetic comparative psychology,267,1,0.00033,Animal Cognition
https://openalex.org/W3128133130,Bowman,2021,The Mathematical Foundations of Epistemic Network Analysis,117,20,0.00065,Communications in computer and information science
https://openalex.org/W4391838224,Silseth,2024,Exploring students’ immersive VR experiences as resources for collaborative meaning making,15,2,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2125998505,Janssen,2008,Effects of representational guidance during computer-supported collaborative learning,71,9,0.00039,Instructional Science
https://openalex.org/W4399193648,Zamecnik,2024,The perceptions of task cohesion in collaborative learning teams,19,4,0.00022,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1998616923,Bennerstedt,2011,How gamers manage aggression: Situating skills in collaborative computer games,39,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2167064123,Shani,2000,Knowledge work teams and groupware technology: learning from Seagate’s experience,60,1,0.00021,Journal of Knowledge Management
https://openalex.org/W1969080722,Jamal,1995,Collaboration theory and community tourism planning,1616,0,0.00018,Annals of Tourism Research
https://openalex.org/W1518345234,Kirschner,2014,Awareness of cognitive and social behaviour in a <scp>CSCL</scp> environment,77,13,0.0004,Journal of Computer Assisted Learning
https://openalex.org/W2945740243,Cai,2019,Supporting collaborative learning using a diagram‐based visible thinking tool based on cog,26,1,0.00018,British Journal of Educational Technology
https://openalex.org/W2574266904,Jimoyiannis,2017,Students’ collaborative patterns in a wiki-authoring project,13,0,0.00018,Journal of Applied Research in Higher Education
https://openalex.org/W2912203023,Orooji,2018,Enhancing students’ knowledge building through utilising social interactions in an online ,6,0,0.00018,New Review of Hypermedia and Multimedia
https://openalex.org/W2101324011,Mahardale,2011,Understanding how social and epistemic scripts perpetuate intersubjectivity through patter,15,1,0.00019,Interactive Learning Environments
https://openalex.org/W7127053419,Shin,2026,A phase-sensitive multimodal learning analysis of high- and low-performing teams: the dyna,1,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2792679280,Borge,2018,Learning to monitor and regulate collective thinking processes,108,17,0.0004,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4287307848,Li,2022,Patterns of action transitions in online collaborative problem solving: A network analysis,24,3,0.00028,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2162437555,Vosinakis,2011,An Exploratory Study of Problem-Based Learning in Virtual Worlds,26,0,0.00018,
https://openalex.org/W4315490797,Chee,2023,"C-VISions: Socialized Learning through Collaborative, Virtual, Interactive Simulations",14,0,0.00018,
https://openalex.org/W2071257110,Cetina,1991,Epistemic Cultures: Forms of Reason in Science,185,0,0.00018,History of Political Economy
https://openalex.org/W1780703510,Καρακώστας,2010,Enhancing collaborative learning through dynamic forms of support: the impact of an adapti,40,5,0.00026,Journal of Computer Assisted Learning
https://openalex.org/W2111786784,Li,2006,Online Collaborative Learning Enhancement Through the Delphi Method,30,1,0.00019,Turkish Online Journal of Distance Education
https://openalex.org/W2169490753,Zhang,2009,Designs for Collective Cognitive Responsibility in Knowledge-Building Communities,443,103,0.00388,Journal of the Learning Sciences
https://openalex.org/W2912409554,Peterman,2019,Turning the King Tide: Understanding Dialogue and Principal Drivers in an Online Co-Create,7,0,0.00018,Citizen Science Theory and Practice
https://openalex.org/W4390339540,Kasepalu,2023,Studying teacher withitness in the wild: comparing a mirroring and an alerting &amp; guidi,14,1,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W198088467,Zack,1999,Managing Codified Knowledge,1414,0,0.00018,Sloan management review
https://openalex.org/W2042129257,Tsompanoudi,2015,Evaluating the Effects of Scripted Distributed Pair Programming on Student Performance and,23,1,0.0002,IEEE Transactions on Education
https://openalex.org/W3038666662,Hernández-Sellés,2020,Interaction in computer supported collaborative learning: an analysis of the implementatio,84,1,0.00018,International Journal of Educational Technology in Higher Education
https://openalex.org/W2580351144,Enriquez‐Geppert,2017,EEG-Neurofeedback as a Tool to Modulate Cognition and Behavior: A Review Tutorial,514,0,0.00018,Frontiers in Human Neuroscience
https://openalex.org/W2979586735,Mello,2019,What is the Effect of a Dominant Code in an Epistemic Network Analysis?,15,4,0.00032,Communications in computer and information science
https://openalex.org/W2155412739,Goodman,2003,Towards Intelligent Agents for Collaborative Learning: Recognizing the Roles of Dialogue P,15,2,0.00048,Lecture notes in computer science
https://openalex.org/W3080843563,Jiang,2020,Data wrangling practices and collaborative interactions with aggregated data,25,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W7155005942,Sun,2026,Is it distracting? A further exploration of non-gameplay social interaction during collabo,0,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2120327912,Shukor,2014,Exploring students' knowledge construction strategies in computer-supported collaborative ,54,7,0.00028,Data Archiving and Networked Services (DANS)
https://openalex.org/W2039019646,Dillenbourg,2008,The mechanics of CSCL macro scripts,295,46,0.00171,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4402380961,Özbek,2024,How do different goals affect students’ internal collaboration script configurations? Resu,3,0,0.00018,Frontiers in Psychology
https://openalex.org/W3112722188,Creß,2020,The richness of CSCL environments,4,1,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2047756776,Jindal,2008,Opinion spam and analysis,1520,0,0.00018,
https://openalex.org/W4403975990,Weintraub,2024,Civil Discourse as a Depolarization Strategy: An Exploration of Gen Z Dialogue Using Epist,1,0,0.00018,Communications in computer and information science
https://openalex.org/W2099743296,Ke,2011,Identity presence and knowledge building: Joint emergence in online learning environments?,63,3,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2883477319,Chhabra,2018,Characterizing the Triggering Phenomenon in Wikipedia,12,1,0.00025,
https://openalex.org/W2095711724,Vatrapu,2008,CULTURAL CONSIDERATIONS IN COMPUTER SUPPORTED COLLABORATIVE LEARNING,48,3,0.00027,Research and Practice in Technology Enhanced Learning
https://openalex.org/W2121832034,Huang,2007,Extracting chatbot knowledge from online discussion forums,163,1,0.00033,
https://openalex.org/W2136278141,Hernández‐Leo,2007,Free- and Open-Source Software for a Course on Network Management: Authoring and Enactment,35,2,0.00021,IEEE Transactions on Education
https://openalex.org/W2979759595,Nachtigall,2019,Students’ Collaboration Patterns in a Productive Failure Setting: An Epistemic Network Ana,14,5,0.00025,Communications in computer and information science
https://openalex.org/W1967750521,Bansler,2003,Building community knowledge systems: an empirical study of IT‐support for sharing best pr,45,0,0.00018,Knowledge and Process Management
https://openalex.org/W2095184141,Λαζακίδου,2009,Using computer supported collaborative learning strategies for helping students acquire se,188,8,0.00045,Computers & Education
https://openalex.org/W2333047516,Kwon,2009,"The 3rd OECD World Forum on ""Statistics, Knowledge and Policy"" Charting Progress, Building",38,0,0.00018,
https://openalex.org/W2123189502,Paavola,2004,Models of Innovative Knowledge Communities and Three Metaphors of Learning,801,54,0.0027,Review of Educational Research
https://openalex.org/W2166615516,Hernández‐Leo,2006,COLLAGE: A Collaborative Learning Design Editor Based on Patterns,300,24,0.00093,Open Research Online (The Open University)
https://openalex.org/W2098142390,Rodríguez‐Triana,2014,Scripting and monitoring meet each other: Aligning learning analytics and learning design ,136,8,0.00027,British Journal of Educational Technology
https://openalex.org/W4416396368,Kolikant,2025,Talk to the machine: Unleashing the potential of AI to scale dialogic education and reduce,2,1,0.00019,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2059941689,Oshima,2006,Knowledge-building activity structures in Japanese elementary science pedagogy,34,14,0.00108,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W19345711,Blaye,1995,Collaborative Problem Solving with HyperCard: The Influence of Peer Interaction on Plannin,16,3,0.00037,Computer Supported Collaborative Learning
https://openalex.org/W2024889559,Ioannidou,2010,Mr. Vetro: A Collective Simulation for teaching health science,42,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2790732303,Biasutti,2018,Group metacognition in online collaborative learning: validity and reliability of the grou,73,9,0.00029,Educational Technology Research and Development
https://openalex.org/W2147852999,Slof,2010,Guiding students’ online complex learning-task behavior through representational scripting,51,15,0.00055,Computers in Human Behavior
https://openalex.org/W136837136,Tan,2014,Knowledge Creation in Singapore Schools: Our Journey and Ways Forward,5,0,0.00018,Education innovation series
https://openalex.org/W2561529111,Speer,2017,ConceptNet 5.5: An Open Multilingual Graph of General Knowledge,2068,0,0.00018,Proceedings of the AAAI Conference on Artificial Intelligence
https://openalex.org/W2797338188,Ludvigsen,2018,Multiple forms of regulation and coordination across levels in educational settings,15,3,0.00023,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W18711291,Chan,2008,Collaborative Inquiry and Knowledge Building in Networked Multimedia Environments,16,6,0.00032,
https://openalex.org/W2154894103,Fidas,2004,Heterogeneity of learning material in synchronous computer-supported collaborative modelli,35,2,0.00028,Computers & Education
https://openalex.org/W2501349185,Muñoz‐García,2016,Stretching the academic harness: knowledge construction in the process of academic mobilit,16,0,0.00018,Globalisation Societies and Education
https://openalex.org/W2944406701,Tan,2019,Learning with computers: Generating insights into the development of cognitive tools using,14,1,0.0002,Australasian Journal of Educational Technology
https://openalex.org/W4399489517,Chu,2024,Investigating the Knowledge Building Process of Collaborative Learning between Student and,2,0,0.00018,Computer-supported collaborative learning/The Computer-Supported Collaborative Learning Conference
https://openalex.org/W2148343718,Matsuzawa,2012,Learners' use of SNA-based discourse analysis as a self-assessment tool for collaboration,12,5,0.00031,International Journal of Organisational Design and Engineering
https://openalex.org/W2154542812,Tatum,2001,Postmarketing Experience with Topiramate and Cognition,145,0,0.00018,Epilepsia
https://openalex.org/W3120762936,Kajamaa,2020,Students’ multimodal knowledge practices in a makerspace learning environment,39,2,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2883415489,Heimbuch,2018,Comparing effects of two collaboration scripts on learning activities for wiki-based envir,17,3,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1994272660,Cesareni,2014,MOOCs e interazioni collaborative: l’esperienza in «Sapienza»,2,0,0.00018,Journal of Educational Cultural and Psychological Studies (ECPS Journal)
https://openalex.org/W2118120930,Rourke,2007,Barriers to online critical discourse,100,6,0.0003,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1974011030,Rubin,2014,The role of the hippocampus in flexible cognition and social behavior,493,0,0.00018,Frontiers in Human Neuroscience
https://openalex.org/W4413940464,Baker,2025,Editorial notes: Extending perennial topics in CSCL,0,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2144746554,Richards,2010,Participant Understandings of the Affordances of Remix World,6,0,0.00018,International Journal of Learning and Media
https://openalex.org/W2762593811,Ünal,2017,Students’ Views about the Problem Based Collaborative Learning Environment Supported By Dy,18,0,0.00018,Malaysian Online Journal of Educational Technology
https://openalex.org/W3083288948,Conde,2020,The utilization of online sales forums by salespeople as a mesosystem for enhancing sales-,23,0,0.00018,Journal of Business and Industrial Marketing
https://openalex.org/W3210240462,Ouyang,2021,Using a three-layered social-cognitive network analysis framework for understanding online,26,4,0.00022,Australasian Journal of Educational Technology
https://openalex.org/W7162688857,Naganuma,2026,Beyond expert knowledge toward idea innovation: potential and challenges of a generative A,0,0,0.00018,International Journal of Educational Technology in Higher Education
https://openalex.org/W2004165933,Subramaniam,2007,NGOs and Resources in the Construction of Intellectual Realms: Cases from India,13,0,0.00018,Critical Sociology
https://openalex.org/W2100117826,Berkes,2012,Community Resilience: Toward an Integrated Approach,1689,1,0.00033,Society & Natural Resources
https://openalex.org/W2761952268,Skrobot,2017,Progress toward standardized diagnosis of vascular cognitive impairment: Guidelines from t,409,0,0.00018,Alzheimer s & Dementia
https://openalex.org/W2105844734,Li,2008,An Analysis of Online Interaction Discourse in Knowledge Forum,7,1,0.00021,
https://openalex.org/W2198222678,Kendal,2016,How a moderated online discussion forum facilitates support for young people with eating d,143,0,0.00018,Health Expectations
https://openalex.org/W3009756834,Montalvo,2020,Evaluation of WhatsApp to Promote Collaborative Learning in the Use of Software in Univers,13,0,0.00018,Communications in computer and information science
https://openalex.org/W1985667055,Miao,2005,CSCL scripts,100,8,0.00094,
https://openalex.org/W25862572,Teo,2014,Conceptual Shifts Within Problem Spaces for Knowledge-Building Practice Within a Teacher C,10,3,0.00027,Education innovation series
https://openalex.org/W2499857476,Myers,2016,An analysis of how students construct knowledge in a course with a hierarchical knowledge ,9,0,0.00018,South African Journal of Accounting Research
https://openalex.org/W1598388938,Casey,2011,Knowledge-building : designing for learning using social and participatory media,5,0,0.00018,Deakin Research Online (Deakin University)
https://openalex.org/W7143319349,Xiao,2026,A dialogic model for analyzing idea development in creativity-oriented text-based discussi,0,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2916455037,Kajamaa,2018,A digital learning environment mediating students' funds of knowledge and knowledge creati,18,1,0.00019,Studia paedagogica
https://openalex.org/W2147775421,Kant,2014,Increasing Diversity in Engineering: Capacity Building Matters,9,0,0.00018,
https://openalex.org/W2151979638,Pérez-Soler,2005,HER1/EGFR Inhibitor-Associated Rash: Future Directions for Management and Investigation Ou,274,0,0.00018,The Oncologist
https://openalex.org/W2138880014,Birchfield,2009,Earth science learning in SMALLab: A design experiment for mixed reality,70,2,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2800030488,Wake,2018,Learning through collaborative design of location-based games,19,3,0.00024,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2001398022,Newell,1999,The transfer of management knowledge to China: building learning communities rather than t,87,0,0.00018,Education + Training
https://openalex.org/W4411270388,Jun,2025,Critical Perspectives on Technology Integration: Insights from Epistemic Network Analysis,1,0,0.00018,Proceedings.
https://openalex.org/W2105806725,Erkens,2002,Using tools and resources in computer supported collaborative writing,14,1,0.00029,
https://openalex.org/W4386094106,Psathas,2023,Exploring the impact of chat-based collaborative activities and SRL-focused interventions ,7,2,0.00022,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4229005969,Crook,2022,CSsCL: the performance of collaborative learning,11,1,0.00023,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1669086242,Bishop,2009,Community Inquiry and Informatics: Collaborative Learning Through ICT,17,0,0.00018,Human-computer interaction series
https://openalex.org/W2108607019,Aalst,2006,Rethinking the nature of online work in asynchronous learning networks,54,11,0.00093,British Journal of Educational Technology
https://openalex.org/W1991619440,Schellens,2004,Collaborative learning in asynchronous discussion groups: What about the impact on cogniti,339,16,0.00073,Computers in Human Behavior
https://openalex.org/W4214808815,Zhang,2022,Understanding student teachers’ collaborative problem solving: Insights from an epistemic ,126,25,0.00064,Computers & Education
https://openalex.org/W4408815202,Chen,2025,Conceptions of image-generative AI-supported instruction of preservice teachers with diffe,2,0,0.00018,Journal of Research on Technology in Education
https://openalex.org/W2943484686,Sánchez‐Azqueta,2019,ICT-Based Didactic Strategies to Build Knowledge Models in Electronics in Higher Education,5,0,0.00018,
https://openalex.org/W1993150471,Bouguessa,2010,Discovering Knowledge-Sharing Communities in Question-Answering Forums,14,0,0.00018,ACM Transactions on Knowledge Discovery from Data
https://openalex.org/W2087242041,Kardan,2010,A method to automatically construct a user knowledge model in a forum environment,11,0,0.00018,
https://openalex.org/W4388538121,Su,2023,Using Epistemic Network Analysis to Explore Primary School Students’ Computational Thinkin,12,1,0.00023,Journal of Educational Computing Research
https://openalex.org/W2301565374,Newig,2010,Synapses in the Network: Learning in Governance Networks in the Context of Environmental M,359,1,0.00025,Ecology and Society
https://openalex.org/W4205731747,Wang,2022,A scenario analysis under epistemic uncertainty in Natech accidents: imprecise probability,12,0,0.00018,Environmental Research Communications
https://openalex.org/W2941811776,Amarasinghe,2019,Data-informed design parameters for adaptive collaborative scripting in across-spaces lear,16,0,0.00018,User Modeling and User-Adapted Interaction
https://openalex.org/W2063540216,Mylläri,2009,The dynamics of an online knowledge building community: A 5‐year longitudinal study,19,1,0.00019,British Journal of Educational Technology
https://openalex.org/W2140165020,Hsu,2008,A two-dimension process in explaining learners' collaborative behaviors in CSCL,19,2,0.0002,
https://openalex.org/W67010619,Kordaki,2010,THE JIGSAW COLLABORATIVE METHOD WITHIN THE ONLINE COMPUTER SCIENCE CLASSROOM,17,0,0.00018,
https://openalex.org/W1982156979,Čekaitė,2009,Collaborative corrections with spelling control: Digital resources and peer assistance,52,1,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2143064266,Zhao,2009,A Framework for Collaborative Learning System Based on Knowledge Management,13,0,0.00018,
https://openalex.org/W2009599658,Zhang,2010,Reading for idea advancement in a Grade 4 knowledge building community,40,10,0.00034,Instructional Science
https://openalex.org/W4387956588,Huang,2023,Facilitating Cross-Community Knowledge Building Through Multimodal Artifact Creation,2,1,0.00018,Computer-supported collaborative learning/The Computer-Supported Collaborative Learning Conference
https://openalex.org/W2056704022,Stahl,2010,Beyond folk theories of CSCL,4,2,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2969755917,Tong,2018,Examining productive discourse and knowledge advancement in a knowledge building community,0,0,0.00018,The HKU Scholars Hub (University of Hong Kong)
https://openalex.org/W2556333855,Irgens,2015,Epistemic Network Analysis as a Tool for Engineering Design Assessment,25,6,0.00093,
https://openalex.org/W4200265075,Gyasi,2021,Reflecting on the Past to Shape the Future: A Systematic Review on Cross-Cultural Collabor,24,0,0.00018,Sustainability
https://openalex.org/W4220819252,Scardamalia,2022,Knowledge Building and Knowledge Creation,31,7,0.00031,Cambridge University Press eBooks
https://openalex.org/W1978441135,Dugal,2004,La circulation des savoirs entre recherche et formation : l’exemple des concepts didactiqu,31,0,0.00018,Revue française de pédagogie
https://openalex.org/W4413254503,Zhong,2025,Beyond anger: uncovering complex emotional patterns between cyberbullying roles through af,1,0,0.00018,Humanities and Social Sciences Communications
https://openalex.org/W2135145155,Daily,2003,Corporate Governance: Decades of Dialogue and Data,1697,0,0.00018,Academy of Management Review
https://openalex.org/W2012994076,Chounta,2014,Towards the real-time evaluation of collaborative activities: Integration of an automatic ,29,2,0.00021,Education and Information Technologies
https://openalex.org/W2513738415,Xu,2016,Predicting semantically linkable knowledge in developer online forums via convolutional ne,146,0,0.00018,
